SPFB.RTS,1,20200811,223000,128630.0000000,128630.0000000,128300.0000000,128370.0000000,8453
SPFB.RTS,1,20200811,224500,128360.0000000,128490.0000000,128230.0000000,128380.0000000,7434
SPFB.RTS,1,20200811,230000,128360.0000000,128480.0000000,128250.0000000,128440.0000000,3356
SPFB.RTS,1,20200811,231500,128440.0000000,128540.0000000,128380.0000000,128490.0000000,2090
SPFB.RTS,1,20200811,233000,128490.0000000,128590.0000000,128470.0000000,128470.0000000,2395
SPFB.RTS,1,20200812,100000,128560.0000000,129180.0000000,128240.0000000,128260.0000000,44343
SPFB.RTS,1,20200812,101500,128260.0000000,129070.0000000,128230.0000000,128890.0000000,23445
SPFB.RTS,1,20200812,103000,128890.0000000,129270.0000000,128810.0000000,128970.0000000,20548
SPFB.RTS,1,20200812,104500,128990.0000000,129330.0000000,128880.0000000,129300.0000000,12949
SPFB.RTS,1,20200812,110000,129320.0000000,129460.0000000,128960.0000000,129110.0000000,15610
SPFB.RTS,1,20200812,111500,129110.0000000,129370.0000000,129080.0000000,129160.0000000,7267
SPFB.RTS,1,20200812,113000,129160.0000000,129470.0000000,129150.0000000,129410.0000000,7614
SPFB.RTS,1,20200812,114500,129420.0000000,129610.0000000,129280.0000000,129440.0000000,11038
SPFB.RTS,1,20200812,120000,129450.0000000,129770.0000000,129300.0000000,129730.0000000,10280
SPFB.RTS,1,20200812,121500,129710.0000000,129950.0000000,129670.0000000,129940.0000000,12121
SPFB.RTS,1,20200812,123000,129930.0000000,129990.0000000,129750.0000000,129780.0000000,8429
SPFB.RTS,1,20200812,124500,129790.0000000,130000.0000000,129660.0000000,129690.0000000,10068
SPFB.RTS,1,20200812,130000,129710.0000000,129920.0000000,129610.0000000,129890.0000000,9128
SPFB.RTS,1,20200812,131500,129890.0000000,129960.0000000,129690.0000000,129830.0000000,6821
SPFB.RTS,1,20200812,133000,129830.0000000,130100.0000000,129790.0000000,129850.0000000,9865
SPFB.RTS,1,20200812,134500,129850.0000000,129900.0000000,129710.0000000,129820.0000000,6382
SPFB.RTS,1,20200812,134500,129850.0000000,129900.0000000,129620.0000000,129680.0000000,10887
SPFB.RTS,1,20200812,141500,129680.0000000,129870.0000000,129470.0000000,129670.0000000,9202
SPFB.RTS,1,20200812,143000,129680.0000000,129770.0000000,129530.0000000,129550.0000000,6866
SPFB.RTS,1,20200812,144500,129560.0000000,129820.0000000,129510.0000000,129730.0000000,6705
SPFB.RTS,1,20200812,150000,129740.0000000,129770.0000000,129580.0000000,129690.0000000,4724
SPFB.RTS,1,20200812,151500,129700.0000000,129760.0000000,129560.0000000,129580.0000000,3680
SPFB.RTS,1,20200812,153000,129570.0000000,129940.0000000,129410.0000000,129810.0000000,14445
SPFB.RTS,1,20200812,154500,129820.0000000,129940.0000000,129750.0000000,129890.0000000,7849
SPFB.RTS,1,20200812,160000,129890.0000000,130030.0000000,129600.0000000,129660.0000000,12146
SPFB.RTS,1,20200812,161500,129660.0000000,129670.0000000,129350.0000000,129500.0000000,12708
SPFB.RTS,1,20200812,163000,129500.0000000,129590.0000000,129070.0000000,129250.0000000,19137
SPFB.RTS,1,20200812,164500,129250.0000000,129550.0000000,129150.0000000,129420.0000000,14090
SPFB.RTS,1,20200812,170000,129420.0000000,129610.0000000,129350.0000000,129500.0000000,11322
SPFB.RTS,1,20200812,171500,129500.0000000,129920.0000000,129500.0000000,129860.0000000,12725
SPFB.RTS,1,20200812,173000,129870.0000000,130140.0000000,129660.0000000,129830.0000000,19152
SPFB.RTS,1,20200812,174500,129840.0000000,130380.0000000,129720.0000000,130330.0000000,20520
SPFB.RTS,1,20200812,180000,130330.0000000,130570.0000000,130280.0000000,130300.0000000,17414
SPFB.RTS,1,20200812,181500,130310.0000000,130430.0000000,130220.0000000,130330.0000000,8943
SPFB.RTS,1,20200812,183000,130340.0000000,130460.0000000,130230.0000000,130410.0000000,10270
SPFB.RTS,1,20200812,183000,130340.0000000,130560.0000000,130230.0000000,130340.0000000,14872
SPFB.RTS,1,20200812,191500,130350.0000000,130490.0000000,130300.0000000,130460.0000000,2817
SPFB.RTS,1,20200812,193000,130460.0000000,130500.0000000,130370.0000000,130430.0000000,2765
SPFB.RTS,1,20200812,194500,130430.0000000,130610.0000000,130380.0000000,130520.0000000,15338
SPFB.RTS,1,20200812,200000,130510.0000000,130690.0000000,130490.0000000,130530.0000000,6092
SPFB.RTS,1,20200812,201500,130520.0000000,130680.0000000,130500.0000000,130590.0000000,7545
SPFB.RTS,1,20200812,203000,130580.0000000,130870.0000000,130560.0000000,130850.0000000,7210
SPFB.RTS,1,20200812,204500,130850.0000000,130890.0000000,130760.0000000,130860.0000000,3669
SPFB.RTS,1,20200812,210000,130860.0000000,130950.0000000,130770.0000000,130950.0000000,4956
SPFB.RTS,1,20200812,211500,130950.0000000,130990.0000000,130860.0000000,130900.0000000,6992
SPFB.RTS,1,20200812,213000,130900.0000000,130990.0000000,130900.0000000,130910.0000000,2297
SPFB.RTS,1,20200812,214500,130920.0000000,130960.0000000,130820.0000000,130840.0000000,2632
SPFB.RTS,1,20200812,220000,130840.0000000,130850.0000000,130650.0000000,130710.0000000,4220
SPFB.RTS,1,20200812,221500,130710.0000000,130810.0000000,130650.0000000,130650.0000000,4738
SPFB.RTS,1,20200812,223000,130660.0000000,130730.0000000,130510.0000000,130670.0000000,6010
SPFB.RTS,1,20200812,224500,130680.0000000,130720.0000000,130530.0000000,130590.0000000,3741
SPFB.RTS,1,20200812,230000,130590.0000000,130740.0000000,130540.0000000,130730.0000000,2369
SPFB.RTS,1,20200812,231500,130730.0000000,130930.0000000,130690.0000000,130920.0000000,2763
SPFB.RTS,1,20200812,233000,130900.0000000,130940.0000000,130810.0000000,130850.0000000,3034
SPFB.RTS,1,20200813,100000,130710.0000000,131180.0000000,130420.0000000,130590.0000000,37173
SPFB.RTS,1,20200813,101500,130590.0000000,130940.0000000,130530.0000000,130590.0000000,18479
SPFB.RTS,1,20200813,103000,130590.0000000,130800.0000000,130350.0000000,130660.0000000,21252
SPFB.RTS,1,20200813,104500,130660.0000000,130710.0000000,130460.0000000,130530.0000000,10592
SPFB.RTS,1,20200813,110000,130530.0000000,130750.0000000,130360.0000000,130670.0000000,13776
SPFB.RTS,1,20200813,111500,130670.0000000,130880.0000000,130510.0000000,130840.0000000,9773
SPFB.RTS,1,20200813,113000,130840.0000000,131400.0000000,130710.0000000,131390.0000000,21970
SPFB.RTS,1,20200813,114500,131390.0000000,131520.0000000,131290.0000000,131380.0000000,15667
SPFB.RTS,1,20200813,120000,131390.0000000,131990.0000000,131350.0000000,131980.0000000,22063
SPFB.RTS,1,20200813,121500,131980.0000000,132040.0000000,131760.0000000,131880.0000000,12198
SPFB.RTS,1,20200813,123000,131890.0000000,131890.0000000,131590.0000000,131700.0000000,9312
SPFB.RTS,1,20200813,124500,131710.0000000,131880.0000000,131630.0000000,131700.0000000,7782
SPFB.RTS,1,20200813,130000,131680.0000000,131780.0000000,131620.0000000,131690.0000000,4870
